"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2002"	"2002/01"			31	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2002"	"2002/02"			27	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2002"	"2002/03"			22	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2002"	"2002/04"			27	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2002"	"2002/05"			26	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2002"	"2002/06"			26	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2002"	"2002/07"			18	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2002"	"2002/08"			24	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2002"	"2002/09"			22	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2002"	"2002/10"			19	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2002"	"2002/11"			24	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2002"	"2002/12"			23	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2003"	"2003/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2003"	"2003/01"			31	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2003"	"2003/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2003"	"2003/02"			35	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2003"	"2003/03"			22	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2003"	"2003/04"			15	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2003"	"2003/05"			22	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jun., 2003"	"2003/06"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2003"	"2003/06"			35	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2003"	"2003/07"			29	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Aug., 2003"	"2003/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2003"	"2003/08"			27	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2003"	"2003/09"			18	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2003"	"2003/10"			23	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2003"	"2003/11"			20	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2003"	"2003/12"			22	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2004"	"2004/01"			28	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2004"	"2004/02"			34	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Mar., 2004"	"2004/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2004"	"2004/03"			40	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2004"	"2004/04"			20	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"May, 2004"	"2004/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2004"	"2004/05"			37	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2004"	"2004/06"			27	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2004"	"2004/07"			20	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Aug., 2004"	"2004/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2004"	"2004/08"			28	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2004"	"2004/09"			16	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Oct., 2004"	"2004/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2004"	"2004/10"			34	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2004"	"2004/11"			30	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2004"	"2004/12"			28	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2005"	"2005/01"			20	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2005"	"2005/02"			36	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2005"	"2005/03"			32	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2005"	"2005/04"			33	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"May, 2005"	"2005/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2005"	"2005/05"			26	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2005"	"2005/06"			32	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2005"	"2005/07"			24	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2005"	"2005/08"			20	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2005"	"2005/09"			14	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2005"	"2005/10"			20	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2005"	"2005/11"			25	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2005"	"2005/12"			21	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2006"	"2006/01"			25	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2006"	"2006/02"			24	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2006"	"2006/03"			25	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2006"	"2006/04"			30	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2006"	"2006/05"			36	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2006"	"2006/06"			16	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2006"	"2006/07"			14	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Aug., 2006"	"2006/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2006"	"2006/08"			20	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2006"	"2006/09"			18	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Oct., 2006"	"2006/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2006"	"2006/10"			23	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2006"	"2006/11"			21	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2006"	"2006/12"			13	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2007"	"2007/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2007"	"2007/01"			27	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2007"	"2007/02"			15	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2007"	"2007/03"			28	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2007"	"2007/04"			29	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2007"	"2007/05"			27	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2007"	"2007/06"			21	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2007"	"2007/07"			25	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Aug., 2007"	"2007/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2007"	"2007/08"			31	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Sep., 2007"	"2007/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2007"	"2007/09"			23	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2007"	"2007/10"			18	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Nov., 2007"	"2007/11"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2007"	"2007/11"			24	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2007"	"2007/12"			13	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2008"	"2008/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2008"	"2008/01"			37	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2008"	"2008/02"			26	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2008"	"2008/03"			30	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2008"	"2008/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2008"	"2008/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2008"	"2008/04"			30	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2008"	"2008/05"			20	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2008"	"2008/06"			26	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2008"	"2008/07"			20	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Aug., 2008"	"2008/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2008"	"2008/08"			21	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2008"	"2008/09"			18	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2008"	"2008/10"			14	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2008"	"2008/11"			27	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2008"	"2008/12"			26	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2009"	"2009/01"			25	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2009"	"2009/02"			22	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Mar., 2009"	"2009/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2009"	"2009/03"			33	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2009"	"2009/04"			26	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2009"	"2009/05"			17	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2009"	"2009/06"			21	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2009"	"2009/07"			23	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2009"	"2009/08"			16	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2009"	"2009/09"			17	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2009"	"2009/10"			19	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Nov., 2009"	"2009/11"			24	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Dec., 2009"	"2009/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Dec., 2009"	"2009/12"			30	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jan., 2010"	"2010/01"			21	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Feb., 2010"	"2010/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Feb., 2010"	"2010/02"			31	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Mar., 2010"	"2010/03"			24	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Apr., 2010"	"2010/04"			25	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"May, 2010"	"2010/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"May, 2010"	"2010/05"			29	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jun., 2010"	"2010/06"			25	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Jul., 2010"	"2010/07"			22	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Aug., 2010"	"2010/08"			23	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Sep., 2010"	"2010/09"			28	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Oct., 2010"	"2010/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"Oct., 2010"	"2010/10"			22	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"Nov., 2010"	"2010/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
