"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2000"	"2000/08"			13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2000"	"2000/09"			12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2000"	"2000/10"			20	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2000"	"2000/11"			22	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2000"	"2000/12"			17	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2001"	"2001/01"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2001"	"2001/02"			24	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2001"	"2001/03"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2001"	"2001/04"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2001"	"2001/05"			12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2001"	"2001/06"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2001"	"2001/07"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2001"	"2001/08"			12	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2001"	"2001/09"			24	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Oct., 2001"	"2001/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2001"	"2001/10"			22	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2001"	"2001/11"			26	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2001"	"2001/12"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2002"	"2002/01"			21	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2002"	"2002/02"			24	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2002"	"2002/03"			31	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"May, 2002"	"2002/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2002"	"2002/05"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2002"	"2002/06"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2002"	"2002/07"			11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2002"	"2002/08"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2002"	"2002/09"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2002"	"2002/10"			24	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2002"	"2002/11"			16	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Dec., 2002"	"2002/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2002"	"2002/12"			23	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2003"	"2003/01"			27	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2003"	"2003/02"			13	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2003"	"2003/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2003"	"2003/03"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2003"	"2003/04"			25	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2003"	"2003/05"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2003"	"2003/06"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2003"	"2003/07"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2003"	"2003/08"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2003"	"2003/09"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2003"	"2003/10"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2003"	"2003/11"			16	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2003"	"2003/12"			32	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2004"	"2004/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2004"	"2004/01"			36	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2004"	"2004/02"			19	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2004"	"2004/03"			31	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2004"	"2004/04"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2004"	"2004/05"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2004"	"2004/06"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2004"	"2004/07"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2004"	"2004/08"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2004"	"2004/09"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2004"	"2004/10"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2004"	"2004/11"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2004"	"2004/12"			17	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2005"	"2005/01"			33	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2005"	"2005/02"			24	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2005"	"2005/03"			27	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2005"	"2005/04"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2005"	"2005/05"			17	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2005"	"2005/06"			17	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2005"	"2005/07"			32	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2005"	"2005/08"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2005"	"2005/09"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2005"	"2005/10"			12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2005"	"2005/11"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2005"	"2005/12"			17	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2006"	"2006/01"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2006"	"2006/02"			15	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2006"	"2006/03"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2006"	"2006/04"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2006"	"2006/05"			22	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2006"	"2006/06"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2006"	"2006/07"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2006"	"2006/08"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2006"	"2006/09"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2006"	"2006/10"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2006"	"2006/11"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2006"	"2006/12"			18	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2007"	"2007/01"			28	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2007"	"2007/02"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2007"	"2007/03"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2007"	"2007/04"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2007"	"2007/05"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2007"	"2007/06"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2007"	"2007/07"			10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2007"	"2007/08"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2007"	"2007/09"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2007"	"2007/11"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2007"	"2007/12"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2008"	"2008/01"			10	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2008"	"2008/02"			30	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2008"	"2008/03"			25	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2008"	"2008/04"			22	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"May, 2008"	"2008/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2008"	"2008/05"			25	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2008"	"2008/06"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2008"	"2008/07"			15	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Aug., 2008"	"2008/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2008"	"2008/08"			23	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2008"	"2008/09"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2008"	"2008/10"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2008"	"2008/11"			11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2008"	"2008/12"			19	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2009"	"2009/01"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2009"	"2009/02"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2009"	"2009/03"			20	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2009"	"2009/04"			26	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2009"	"2009/05"			20	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jun., 2009"	"2009/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2009"	"2009/06"			26	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jul., 2009"	"2009/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2009"	"2009/07"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2009"	"2009/08"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2009"	"2009/09"			13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2009"	"2009/10"			10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2009"	"2009/11"			24	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2009"	"2009/12"			21	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2010"	"2010/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2010"	"2010/01"			28	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2010"	"2010/02"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2010"	"2010/03"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2010"	"2010/04"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2010"	"2010/05"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2010"	"2010/06"			13	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2010"	"2010/07"			12	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Aug., 2010"	"2010/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2010"	"2010/08"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2010"	"2010/09"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2010"	"2010/10"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2010"	"2010/11"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2010"	"2010/12"			23	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2011"	"2011/01"			27	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2011"	"2011/02"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2011"	"2011/03"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2011"	"2011/04"			18	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2011"	"2011/05"			30	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2011"	"2011/06"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2011"	"2011/07"			12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2011"	"2011/08"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2011"	"2011/09"			14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2011"	"2011/10"			16	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2011"	"2011/11"			18	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Dec., 2011"	"2011/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2011"	"2011/12"			29	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2012"	"2012/01"			20	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2012"	"2012/02"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2012"	"2012/03"			21	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2012"	"2012/04"			22	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2012"	"2012/05"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2012"	"2012/07"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2012"	"2012/08"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2012"	"2012/09"			18	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2012"	"2012/10"			27	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2012"	"2012/11"			22	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2012"	"2012/12"			25	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2013"	"2013/01"			31	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2013"	"2013/02"			31	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2013"	"2013/03"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2013"	"2013/04"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2013"	"2013/05"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2013"	"2013/06"			19	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2013"	"2013/07"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2013"	"2013/08"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2013"	"2013/09"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2013"	"2013/10"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Nov., 2013"	"2013/11"			20	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Dec., 2013"	"2013/12"			15	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jan., 2014"	"2014/01"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Feb., 2014"	"2014/02"			17	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Mar., 2014"	"2014/03"			24	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Apr., 2014"	"2014/04"			23	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"May, 2014"	"2014/05"			18	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jun., 2014"	"2014/06"			23	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Jul., 2014"	"2014/07"			13	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Aug., 2014"	"2014/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Aug., 2014"	"2014/08"			24	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Sep., 2014"	"2014/09"			16	Not Applicable	Not Applicable
"Total"	"Atlantic County, NJ"	"34001"	"Oct., 2014"	"2014/10"			12	Not Applicable	Not Applicable
