"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Eaton County, MI"	"26045"	"Dec., 2015"	"2015/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 1999"	"1999/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 1999"	"1999/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 1999"	"1999/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 1999"	"1999/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 1999"	"1999/09"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 1999"	"1999/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 1999"	"1999/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 1999"	"1999/12"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 1999"	"1999/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2000"	"2000/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2000"	"2000/06"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2000"	"2000/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2001"	"2001/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2001"	"2001/10"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2002"	"2002/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2002"	"2002/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2002"	"2002/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2003"	"2003/07"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2003"	"2003/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2003"	"2003/11"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2003"	"2003/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2004"	"2004/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2004"	"2004/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2004"	"2004/08"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2004"	"2004/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2004"	"2004/09"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2005"	"2005/10"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2006"	"2006/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2006"	"2006/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2006"	"2006/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2006"	"2006/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2006"	"2006/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2006"	"2006/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2006"	"2006/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2006"	"2006/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2007"	"2007/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2007"	"2007/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2007"	"2007/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2007"	"2007/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2007"	"2007/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2007"	"2007/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2007"	"2007/12"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2008"	"2008/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2008"	"2008/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2008"	"2008/02"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2008"	"2008/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2008"	"2008/05"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2008"	"2008/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2008"	"2008/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2008"	"2008/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2008"	"2008/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2008"	"2008/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2008"	"2008/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2008"	"2008/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2008"	"2008/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2009"	"2009/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2009"	"2009/09"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2009"	"2009/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2009"	"2009/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2009"	"2009/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2010"	"2010/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2010"	"2010/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2010"	"2010/04"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2010"	"2010/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2010"	"2010/05"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2010"	"2010/07"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2010"	"2010/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2010"	"2010/08"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2010"	"2010/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2010"	"2010/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2010"	"2010/12"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2010"	"2010/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2011"	"2011/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2011"	"2011/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2011"	"2011/04"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2011"	"2011/04"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2011"	"2011/05"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2011"	"2011/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2011"	"2011/05"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2011"	"2011/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2011"	"2011/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2011"	"2011/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2011"	"2011/09"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2011"	"2011/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2012"	"2012/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2012"	"2012/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2012"	"2012/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2012"	"2012/03"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2012"	"2012/03"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2012"	"2012/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2012"	"2012/10"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2012"	"2012/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2013"	"2013/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2013"	"2013/07"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2013"	"2013/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Sep., 2013"	"2013/09"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2014"	"2014/01"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
