"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Hillsborough County, NH"	"33011"	"May, 1999"	"1999/05"			13	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 1999"	"1999/06"			16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 1999"	"1999/08"			14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 1999"	"1999/09"			17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 1999"	"1999/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 1999"	"1999/10"			33	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 1999"	"1999/11"			26	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 1999"	"1999/12"			19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2000"	"2000/01"			27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2000"	"2000/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2000"	"2000/02"			27	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2000"	"2000/03"			22	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2000"	"2000/04"			17	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2000"	"2000/05"			20	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2000"	"2000/06"			20	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2000"	"2000/07"			14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"			22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"			18	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"			17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"			21	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"			27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"			30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"			27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"			21	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"			33	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"			23	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"			25	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"			19	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"			17	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"			20	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"			26	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"			13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"			25	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"			23	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"			32	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"			46	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"			16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"			20	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2002"	"2002/06"			21	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"			16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"			19	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"			19	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"			14	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"			30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"			26	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"			23	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2003"	"2003/02"			16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2003"	"2003/03"			17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2003"	"2003/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2003"	"2003/04"			24	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2003"	"2003/05"			16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2003"	"2003/06"			16	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2003"	"2003/07"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2003"	"2003/07"			29	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2003"	"2003/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2003"	"2003/08"			22	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2003"	"2003/10"			16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2003"	"2003/11"			16	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2003"	"2003/12"			30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2004"	"2004/01"			40	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2004"	"2004/02"			27	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2004"	"2004/03"			26	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2004"	"2004/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2004"	"2004/04"			24	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2004"	"2004/05"			23	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2004"	"2004/06"			20	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2004"	"2004/07"			18	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2004"	"2004/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2004"	"2004/08"			25	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2004"	"2004/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2004"	"2004/09"			23	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2004"	"2004/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2004"	"2004/10"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2004"	"2004/10"			34	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2004"	"2004/11"			25	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2004"	"2004/12"			20	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2005"	"2005/01"			46	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2005"	"2005/02"			31	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2005"	"2005/03"			19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2005"	"2005/04"			26	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2005"	"2005/05"			14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2005"	"2005/06"			22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2005"	"2005/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2005"	"2005/07"			28	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2005"	"2005/08"			16	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2005"	"2005/09"			23	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2005"	"2005/10"			28	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2005"	"2005/11"			17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2005"	"2005/12"			29	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2006"	"2006/01"			30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2006"	"2006/02"			34	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2006"	"2006/03"			31	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2006"	"2006/04"			29	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2006"	"2006/05"			30	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2006"	"2006/06"			18	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2006"	"2006/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2006"	"2006/07"			21	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2006"	"2006/08"			22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2006"	"2006/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2006"	"2006/09"			21	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2006"	"2006/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2006"	"2006/10"			26	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2006"	"2006/11"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2006"	"2006/11"			30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
