"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Kent County, RI"	"44003"	"Nov., 2000"	"2000/11"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2000"	"2000/12"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2001"	"2001/01"			20	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Feb., 2001"	"2001/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2001"	"2001/02"			24	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2001"	"2001/03"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2001"	"2001/04"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2001"	"2001/05"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2001"	"2001/06"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2001"	"2001/07"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2001"	"2001/08"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2001"	"2001/11"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2001"	"2001/12"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2002"	"2002/01"			18	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2002"	"2002/02"			21	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2002"	"2002/03"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2002"	"2002/04"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2002"	"2002/06"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2002"	"2002/07"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2002"	"2002/09"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2002"	"2002/10"			20	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2002"	"2002/12"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2003"	"2003/01"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2003"	"2003/02"			20	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2003"	"2003/03"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2003"	"2003/04"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2003"	"2003/05"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2003"	"2003/07"			21	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2003"	"2003/08"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2003"	"2003/09"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2003"	"2003/10"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2003"	"2003/12"			16	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2004"	"2004/01"			23	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2004"	"2004/02"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2004"	"2004/03"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2004"	"2004/04"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2004"	"2004/05"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2004"	"2004/06"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2004"	"2004/07"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2004"	"2004/08"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2004"	"2004/09"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2004"	"2004/10"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2004"	"2004/11"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2004"	"2004/12"			16	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2005"	"2005/01"			24	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2005"	"2005/02"			28	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2005"	"2005/03"			26	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2005"	"2005/04"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2005"	"2005/05"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2005"	"2005/06"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2005"	"2005/07"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2005"	"2005/11"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2005"	"2005/12"			17	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2006"	"2006/01"			26	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2006"	"2006/02"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2006"	"2006/03"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2006"	"2006/04"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2006"	"2006/05"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2006"	"2006/07"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2006"	"2006/08"			15	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Sep., 2006"	"2006/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2006"	"2006/09"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2006"	"2006/10"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2006"	"2006/11"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2006"	"2006/12"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2007"	"2007/01"			13	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Feb., 2007"	"2007/02"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2007"	"2007/02"			26	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2007"	"2007/04"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2007"	"2007/05"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2007"	"2007/06"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2007"	"2007/07"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2007"	"2007/11"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2007"	"2007/12"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2008"	"2008/01"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2008"	"2008/02"			18	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2008"	"2008/03"			28	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2008"	"2008/04"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2008"	"2008/05"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2008"	"2008/06"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2008"	"2008/08"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2008"	"2008/10"			18	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2008"	"2008/12"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2009"	"2009/01"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2009"	"2009/02"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2009"	"2009/03"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2009"	"2009/04"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2009"	"2009/05"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2009"	"2009/06"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2009"	"2009/07"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2009"	"2009/08"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2009"	"2009/09"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2010"	"2010/02"			20	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2010"	"2010/03"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2010"	"2010/04"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2010"	"2010/05"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2010"	"2010/06"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2010"	"2010/07"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2010"	"2010/08"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2010"	"2010/09"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2010"	"2010/10"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2010"	"2010/11"			15	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Dec., 2010"	"2010/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2010"	"2010/12"			21	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2011"	"2011/01"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2011"	"2011/02"			14	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2011"	"2011/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2011"	"2011/03"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2011"	"2011/04"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2011"	"2011/05"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2011"	"2011/06"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2011"	"2011/07"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2011"	"2011/08"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2011"	"2011/09"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2011"	"2011/11"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2011"	"2011/12"			25	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2012"	"2012/01"			14	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2012"	"2012/02"			21	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2012"	"2012/05"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2012"	"2012/08"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2012"	"2012/09"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2012"	"2012/12"			19	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2013"	"2013/01"			30	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2013"	"2013/02"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2013"	"2013/03"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2013"	"2013/04"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2013"	"2013/05"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2013"	"2013/07"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2013"	"2013/08"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2013"	"2013/10"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2013"	"2013/11"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2014"	"2014/01"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2014"	"2014/02"			14	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2014"	"2014/03"			23	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2014"	"2014/04"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2014"	"2014/05"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2014"	"2014/06"			12	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jul., 2014"	"2014/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2014"	"2014/07"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2014"	"2014/08"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2014"	"2014/09"			11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2014"	"2014/10"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2014"	"2014/12"			12	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2015"	"2015/01"			26	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2015"	"2015/02"			18	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2015"	"2015/03"			22	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2015"	"2015/04"			21	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2015"	"2015/05"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2015"	"2015/06"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2015"	"2015/07"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2015"	"2015/08"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2015"	"2015/09"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2015"	"2015/10"			18	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Nov., 2015"	"2015/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2015"	"2015/11"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2015"	"2015/12"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2016"	"2016/01"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2016"	"2016/02"			14	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 2016"	"2016/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2016"	"2016/03"			23	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2016"	"2016/04"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2016"	"2016/05"			13	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jun., 2016"	"2016/06"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Aug., 2016"	"2016/08"			15	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Oct., 2016"	"2016/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Oct., 2016"	"2016/10"			18	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2016"	"2016/11"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Dec., 2016"	"2016/12"			10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jan., 2017"	"2017/01"			15	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Feb., 2017"	"2017/02"			17	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Mar., 2017"	"2017/03"			27	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Apr., 2017"	"2017/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Apr., 2017"	"2017/04"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"May, 2017"	"2017/05"			19	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Jul., 2017"	"2017/07"			16	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Sep., 2017"	"2017/09"			12	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"	"Nov., 2017"	"2017/11"			14	Not Applicable	Not Applicable
"Total"	"Kent County, RI"	"44003"					3282	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2000"	"2000/01"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Feb., 2000"	"2000/02"			13	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2001"	"2001/01"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Mar., 2001"	"2001/03"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2003"	"2003/01"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Feb., 2003"	"2003/02"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2004"	"2004/01"			13	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Apr., 2004"	"2004/04"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Oct., 2004"	"2004/10"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2005"	"2005/01"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Mar., 2006"	"2006/03"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Dec., 2007"	"2007/12"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2008"	"2008/01"			12	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"May, 2008"	"2008/05"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2009"	"2009/01"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Feb., 2009"	"2009/02"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jan., 2011"	"2011/01"			13	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Feb., 2011"	"2011/02"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Mar., 2011"	"2011/03"			12	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Apr., 2014"	"2014/04"			16	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"May, 2014"	"2014/05"			12	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Mar., 2015"	"2015/03"			12	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"May, 2015"	"2015/05"			13	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Apr., 2016"	"2016/04"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"May, 2016"	"2016/05"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Jul., 2017"	"2017/07"			10	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"	"Dec., 2017"	"2017/12"			11	Not Applicable	Not Applicable
"Total"	"Newport County, RI"	"44005"					1410	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
