"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Androscoggin County, ME"	"23001"	"May, 2009"	"2009/05"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Aug., 2009"	"2009/08"			12	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Sep., 2009"	"2009/09"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Oct., 2009"	"2009/10"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Nov., 2009"	"2009/11"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2010"	"2010/01"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Feb., 2010"	"2010/02"			17	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2010"	"2010/03"			19	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Apr., 2010"	"2010/04"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"May, 2010"	"2010/05"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jun., 2010"	"2010/06"			12	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Dec., 2010"	"2010/12"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2011"	"2011/01"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Feb., 2011"	"2011/02"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2011"	"2011/03"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Oct., 2011"	"2011/10"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2012"	"2012/01"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2012"	"2012/03"			15	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Apr., 2012"	"2012/04"			17	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jul., 2012"	"2012/07"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2013"	"2013/01"			18	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Feb., 2013"	"2013/02"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jun., 2013"	"2013/06"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jul., 2013"	"2013/07"			12	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Dec., 2013"	"2013/12"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2014"	"2014/01"			15	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Feb., 2014"	"2014/02"			17	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2014"	"2014/03"			17	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Apr., 2014"	"2014/04"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jun., 2014"	"2014/06"			12	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Sep., 2014"	"2014/09"			13	Not Applicable	Not Applicable
	"Androscoggin County, ME"	"23001"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2015"	"2015/01"			16	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Feb., 2015"	"2015/02"			12	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2015"	"2015/03"			15	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Apr., 2015"	"2015/04"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jun., 2015"	"2015/06"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jul., 2015"	"2015/07"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Aug., 2015"	"2015/08"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2016"	"2016/01"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2016"	"2016/03"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Apr., 2016"	"2016/04"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"May, 2016"	"2016/05"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jun., 2016"	"2016/06"			13	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Sep., 2016"	"2016/09"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Jan., 2017"	"2017/01"			15	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Feb., 2017"	"2017/02"			20	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Mar., 2017"	"2017/03"			16	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Apr., 2017"	"2017/04"			15	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"May, 2017"	"2017/05"			11	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Aug., 2017"	"2017/08"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Oct., 2017"	"2017/10"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"	"Dec., 2017"	"2017/12"			10	Not Applicable	Not Applicable
"Total"	"Androscoggin County, ME"	"23001"					2262	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Oct., 1999"	"1999/10"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Dec., 1999"	"1999/12"			12	Not Applicable	Not Applicable
	"Aroostook County, ME"	"23003"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2000"	"2000/01"			20	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2000"	"2000/02"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2001"	"2001/04"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2001"	"2001/05"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2002"	"2002/01"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Nov., 2002"	"2002/11"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2003"	"2003/03"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2003"	"2003/04"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2003"	"2003/05"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2004"	"2004/01"			20	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2004"	"2004/02"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2004"	"2004/03"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2004"	"2004/05"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jul., 2004"	"2004/07"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2005"	"2005/01"			18	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2005"	"2005/02"			18	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2005"	"2005/03"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2005"	"2005/04"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2006"	"2006/01"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2006"	"2006/03"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Dec., 2006"	"2006/12"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2007"	"2007/02"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Sep., 2007"	"2007/09"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Oct., 2007"	"2007/10"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2008"	"2008/02"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2008"	"2008/03"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2008"	"2008/04"			15	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2009"	"2009/03"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jun., 2009"	"2009/06"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2011"	"2011/03"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2011"	"2011/04"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Nov., 2011"	"2011/11"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Dec., 2011"	"2011/12"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2012"	"2012/01"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2012"	"2012/03"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2012"	"2012/04"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2012"	"2012/05"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2013"	"2013/01"			20	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2013"	"2013/05"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2014"	"2014/01"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2014"	"2014/04"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2014"	"2014/05"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jun., 2014"	"2014/06"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jul., 2014"	"2014/07"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Sep., 2014"	"2014/09"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Oct., 2014"	"2014/10"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jan., 2015"	"2015/01"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2015"	"2015/02"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2015"	"2015/03"			15	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2015"	"2015/04"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2015"	"2015/05"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Sep., 2015"	"2015/09"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Oct., 2015"	"2015/10"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Feb., 2016"	"2016/02"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2016"	"2016/03"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2016"	"2016/04"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2016"	"2016/05"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Jun., 2016"	"2016/06"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Aug., 2016"	"2016/08"			10	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Mar., 2017"	"2017/03"			16	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Apr., 2017"	"2017/04"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"May, 2017"	"2017/05"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Aug., 2017"	"2017/08"			13	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Sep., 2017"	"2017/09"			14	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Nov., 2017"	"2017/11"			11	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"	"Dec., 2017"	"2017/12"			12	Not Applicable	Not Applicable
"Total"	"Aroostook County, ME"	"23003"					1785	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jan., 1999"	"1999/01"			20	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Feb., 1999"	"1999/02"			23	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Mar., 1999"	"1999/03"			32	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Apr., 1999"	"1999/04"			25	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"May, 1999"	"1999/05"			25	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Jun., 1999"	"1999/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jun., 1999"	"1999/06"			22	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Jul., 1999"	"1999/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jul., 1999"	"1999/07"			18	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Aug., 1999"	"1999/08"			18	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Sep., 1999"	"1999/09"			12	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Oct., 1999"	"1999/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Oct., 1999"	"1999/10"			21	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Nov., 1999"	"1999/11"			24	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Dec., 1999"	"1999/12"			29	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jan., 2000"	"2000/01"			42	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Feb., 2000"	"2000/02"			26	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Mar., 2000"	"2000/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Mar., 2000"	"2000/03"			33	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Apr., 2000"	"2000/04"			22	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"May, 2000"	"2000/05"			27	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jun., 2000"	"2000/06"			20	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jul., 2000"	"2000/07"			14	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Aug., 2000"	"2000/08"			16	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Sep., 2000"	"2000/09"			12	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Oct., 2000"	"2000/10"			18	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Nov., 2000"	"2000/11"			14	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Dec., 2000"	"2000/12"			19	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jan., 2001"	"2001/01"			24	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Feb., 2001"	"2001/02"			21	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Mar., 2001"	"2001/03"			29	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Apr., 2001"	"2001/04"			20	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"May, 2001"	"2001/05"			17	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jun., 2001"	"2001/06"			20	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jul., 2001"	"2001/07"			13	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Aug., 2001"	"2001/08"			19	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Sep., 2001"	"2001/09"			13	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Oct., 2001"	"2001/10"			20	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Nov., 2001"	"2001/11"			18	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Dec., 2001"	"2001/12"			33	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Jan., 2002"	"2002/01"			27	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Cumberland County, ME"	"23005"	"Feb., 2002"	"2002/02"			26	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
