"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Clark County, WA"	"53011"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"May, 2004"	"2004/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Oct., 2004"	"2004/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jun., 2007"	"2007/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jun., 2007"	"2007/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2008"	"2008/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2008"	"2008/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Sep., 2008"	"2008/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2009"	"2009/02"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Sep., 2009"	"2009/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2010"	"2010/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2010"	"2010/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2011"	"2011/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2011"	"2011/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2011"	"2011/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Sep., 2011"	"2011/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jul., 2012"	"2012/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2015"	"2015/01"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"May, 2015"	"2015/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Aug., 2015"	"2015/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2016"	"2016/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2016"	"2016/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2016"	"2016/12"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2017"	"2017/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Jan., 2017"	"2017/01"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Feb., 2017"	"2017/02"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2017"	"2017/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2017"	"2017/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Apr., 2017"	"2017/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"May, 2017"	"2017/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Aug., 2017"	"2017/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"Dec., 2017"	"2017/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 1999"	"1999/01"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 1999"	"1999/02"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	55	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	55	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 1999"	"1999/03"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	49	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 1999"	"1999/04"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	36	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 1999"	"1999/04"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 1999"	"1999/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 1999"	"1999/05"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 1999"	"1999/05"	"85+ years"	"85+"	41	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 1999"	"1999/06"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 1999"	"1999/06"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 1999"	"1999/06"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 1999"	"1999/07"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 1999"	"1999/07"	"75-84 years"	"75-84"	35	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 1999"	"1999/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 1999"	"1999/08"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 1999"	"1999/09"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 1999"	"1999/09"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 1999"	"1999/09"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 1999"	"1999/10"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 1999"	"1999/10"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 1999"	"1999/10"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 1999"	"1999/11"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 1999"	"1999/11"	"85+ years"	"85+"	40	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 1999"	"1999/12"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 1999"	"1999/12"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 1999"	"1999/12"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	41	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2000"	"2000/01"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	52	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2000"	"2000/02"	"65-74 years"	"65-74"	22	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2000"	"2000/02"	"85+ years"	"85+"	48	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2000"	"2000/03"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2000"	"2000/03"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2000"	"2000/04"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2000"	"2000/04"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2000"	"2000/04"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2000"	"2000/05"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2000"	"2000/05"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2000"	"2000/05"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2000"	"2000/06"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2000"	"2000/06"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2000"	"2000/06"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2000"	"2000/07"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2000"	"2000/07"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2000"	"2000/07"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2000"	"2000/08"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2000"	"2000/08"	"75-84 years"	"75-84"	31	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2000"	"2000/08"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 2000"	"2000/09"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 2000"	"2000/09"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 2000"	"2000/09"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 2000"	"2000/10"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 2000"	"2000/10"	"75-84 years"	"75-84"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 2000"	"2000/10"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 2000"	"2000/11"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	36	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 2000"	"2000/11"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 2000"	"2000/12"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	44	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2001"	"2001/02"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2001"	"2001/02"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2001"	"2001/03"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	53	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	47	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2001"	"2001/04"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	40	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2001"	"2001/05"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2001"	"2001/05"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2001"	"2001/06"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2001"	"2001/06"	"75-84 years"	"75-84"	38	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2001"	"2001/06"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2001"	"2001/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2001"	"2001/07"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2001"	"2001/07"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2001"	"2001/08"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2001"	"2001/08"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2001"	"2001/08"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 2001"	"2001/09"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Sep., 2001"	"2001/09"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 2001"	"2001/10"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	36	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Oct., 2001"	"2001/10"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Nov., 2001"	"2001/11"	"85+ years"	"85+"	39	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 2001"	"2001/12"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	36	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	40	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2002"	"2002/01"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2002"	"2002/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2002"	"2002/02"	"65-74 years"	"65-74"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	39	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	47	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	44	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2002"	"2002/04"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Apr., 2002"	"2002/04"	"85+ years"	"85+"	46	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2002"	"2002/05"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2002"	"2002/05"	"75-84 years"	"75-84"	31	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"May, 2002"	"2002/05"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2002"	"2002/06"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2002"	"2002/06"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jun., 2002"	"2002/06"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2002"	"2002/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Jul., 2002"	"2002/07"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2002"	"2002/08"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
