"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Allegheny County, PA"	"42003"	"Sep., 2000"	"2000/09"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2000"	"2000/09"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2000"	"2000/10"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2000"	"2000/10"	"75-84 years"	"75-84"	38	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2000"	"2000/10"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2000"	"2000/11"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2000"	"2000/11"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2000"	"2000/12"	"65-74 years"	"65-74"	28	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	40	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	64	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	54	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2001"	"2001/02"	"65-74 years"	"65-74"	27	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	54	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2001"	"2001/02"	"85+ years"	"85+"	44	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2001"	"2001/03"	"65-74 years"	"65-74"	28	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	59	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	39	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2001"	"2001/04"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	45	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2001"	"2001/05"	"65-74 years"	"65-74"	26	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2001"	"2001/05"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2001"	"2001/06"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2001"	"2001/06"	"75-84 years"	"75-84"	62	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2001"	"2001/06"	"85+ years"	"85+"	43	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2001"	"2001/07"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2001"	"2001/07"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2001"	"2001/07"	"85+ years"	"85+"	48	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2001"	"2001/08"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2001"	"2001/08"	"75-84 years"	"75-84"	35	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2001"	"2001/08"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2001"	"2001/09"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2001"	"2001/09"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2001"	"2001/10"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	39	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2001"	"2001/10"	"85+ years"	"85+"	40	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2001"	"2001/11"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2001"	"2001/11"	"85+ years"	"85+"	45	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2001"	"2001/12"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	39	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2002"	"2002/01"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	53	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	57	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2002"	"2002/02"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	60	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2002"	"2002/04"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2002"	"2002/04"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2002"	"2002/05"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2002"	"2002/05"	"75-84 years"	"75-84"	35	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2002"	"2002/05"	"85+ years"	"85+"	46	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2002"	"2002/06"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2002"	"2002/06"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2002"	"2002/06"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2002"	"2002/07"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	36	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2002"	"2002/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2002"	"2002/08"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2002"	"2002/08"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2002"	"2002/08"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2002"	"2002/09"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2002"	"2002/09"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2002"	"2002/09"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2002"	"2002/10"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	37	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2002"	"2002/10"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2002"	"2002/11"	"65-74 years"	"65-74"	20	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2002"	"2002/12"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2002"	"2002/12"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2003"	"2003/01"	"65-74 years"	"65-74"	22	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	55	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2003"	"2003/01"	"85+ years"	"85+"	46	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2003"	"2003/02"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2003"	"2003/02"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2003"	"2003/03"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2003"	"2003/03"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	54	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2003"	"2003/03"	"85+ years"	"85+"	46	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2003"	"2003/04"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2003"	"2003/04"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2003"	"2003/04"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2003"	"2003/05"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2003"	"2003/05"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2003"	"2003/05"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2003"	"2003/06"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2003"	"2003/06"	"85+ years"	"85+"	47	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2003"	"2003/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2003"	"2003/07"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2003"	"2003/07"	"85+ years"	"85+"	47	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2003"	"2003/08"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2003"	"2003/08"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2003"	"2003/08"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2003"	"2003/09"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	30	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Sep., 2003"	"2003/09"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2003"	"2003/10"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2003"	"2003/10"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Oct., 2003"	"2003/10"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2003"	"2003/11"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2003"	"2003/11"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Nov., 2003"	"2003/11"	"85+ years"	"85+"	40	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2003"	"2003/12"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2004"	"2004/01"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2004"	"2004/02"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2004"	"2004/02"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	46	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2004"	"2004/03"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Mar., 2004"	"2004/03"	"85+ years"	"85+"	52	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2004"	"2004/04"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Apr., 2004"	"2004/04"	"85+ years"	"85+"	48	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2004"	"2004/05"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2004"	"2004/05"	"75-84 years"	"75-84"	35	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"May, 2004"	"2004/05"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2004"	"2004/06"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2004"	"2004/06"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2004"	"2004/06"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jun., 2004"	"2004/06"	"85+ years"	"85+"	41	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2004"	"2004/07"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2004"	"2004/07"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Jul., 2004"	"2004/07"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2004"	"2004/08"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2004"	"2004/08"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"Aug., 2004"	"2004/08"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
