"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Allegany County, MD"	"24001"	"Feb., 2006"	"2006/02"			15	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2006"	"2006/03"			16	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"May, 2006"	"2006/05"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2006"	"2006/10"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2007"	"2007/01"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2007"	"2007/02"			14	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Apr., 2007"	"2007/04"			13	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"May, 2007"	"2007/05"			13	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Apr., 2008"	"2008/04"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Dec., 2008"	"2008/12"			14	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2009"	"2009/01"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jun., 2009"	"2009/06"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Dec., 2009"	"2009/12"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2010"	"2010/10"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2011"	"2011/02"			13	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Apr., 2011"	"2011/04"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jul., 2011"	"2011/07"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Sep., 2011"	"2011/09"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2011"	"2011/10"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Nov., 2011"	"2011/11"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2012"	"2012/01"			13	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2012"	"2012/02"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2012"	"2012/03"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2012"	"2012/10"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2013"	"2013/01"			18	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2013"	"2013/03"			15	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jun., 2013"	"2013/06"			14	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Aug., 2013"	"2013/08"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2013"	"2013/10"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2014"	"2014/02"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2014"	"2014/03"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"May, 2014"	"2014/05"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Dec., 2014"	"2014/12"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2015"	"2015/01"			23	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2015"	"2015/02"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2015"	"2015/03"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Apr., 2015"	"2015/04"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"May, 2015"	"2015/05"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jun., 2015"	"2015/06"			15	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jul., 2015"	"2015/07"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2016"	"2016/01"			18	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2016"	"2016/02"			11	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2016"	"2016/03"			17	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jun., 2016"	"2016/06"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jul., 2016"	"2016/07"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Sep., 2016"	"2016/09"			14	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2016"	"2016/10"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Nov., 2016"	"2016/11"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Dec., 2016"	"2016/12"			13	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jan., 2017"	"2017/01"			17	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Feb., 2017"	"2017/02"			15	Not Applicable	Not Applicable
	"Allegany County, MD"	"24001"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Mar., 2017"	"2017/03"			25	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Apr., 2017"	"2017/04"			14	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"May, 2017"	"2017/05"			15	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Jun., 2017"	"2017/06"			10	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Sep., 2017"	"2017/09"			14	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"	"Oct., 2017"	"2017/10"			12	Not Applicable	Not Applicable
"Total"	"Allegany County, MD"	"24001"					2019	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 1999"	"1999/01"			29	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 1999"	"1999/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Feb., 1999"	"1999/02"			42	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 1999"	"1999/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Mar., 1999"	"1999/03"			34	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Apr., 1999"	"1999/04"			24	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"May, 1999"	"1999/05"			24	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jun., 1999"	"1999/06"			21	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jul., 1999"	"1999/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jul., 1999"	"1999/07"			20	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Aug., 1999"	"1999/08"			18	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Sep., 1999"	"1999/09"			22	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Oct., 1999"	"1999/10"			14	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Nov., 1999"	"1999/11"			30	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Dec., 1999"	"1999/12"			30	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 2000"	"2000/01"			36	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Feb., 2000"	"2000/02"			28	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 2000"	"2000/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 2000"	"2000/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Mar., 2000"	"2000/03"			39	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Apr., 2000"	"2000/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Apr., 2000"	"2000/04"			25	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"May, 2000"	"2000/05"			20	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jun., 2000"	"2000/06"			20	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jul., 2000"	"2000/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jul., 2000"	"2000/07"			24	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Aug., 2000"	"2000/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Aug., 2000"	"2000/08"			26	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Sep., 2000"	"2000/09"			18	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Oct., 2000"	"2000/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Oct., 2000"	"2000/10"			24	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Nov., 2000"	"2000/11"			24	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Dec., 2000"	"2000/12"			32	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 2001"	"2001/01"			42	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2001"	"2001/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Feb., 2001"	"2001/02"			41	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Mar., 2001"	"2001/03"			20	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Apr., 2001"	"2001/04"			28	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"May, 2001"	"2001/05"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jun., 2001"	"2001/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jun., 2001"	"2001/06"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jun., 2001"	"2001/06"			41	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jul., 2001"	"2001/07"			20	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Aug., 2001"	"2001/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Aug., 2001"	"2001/08"			33	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Sep., 2001"	"2001/09"			25	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Oct., 2001"	"2001/10"			21	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Nov., 2001"	"2001/11"			28	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Dec., 2001"	"2001/12"			36	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2002"	"2002/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 2002"	"2002/01"			39	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2002"	"2002/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Feb., 2002"	"2002/02"			41	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Mar., 2002"	"2002/03"			37	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Apr., 2002"	"2002/04"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"May, 2002"	"2002/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"May, 2002"	"2002/05"			24	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jun., 2002"	"2002/06"			20	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jul., 2002"	"2002/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jul., 2002"	"2002/07"			31	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Aug., 2002"	"2002/08"			24	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Sep., 2002"	"2002/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Sep., 2002"	"2002/09"			29	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Oct., 2002"	"2002/10"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Nov., 2002"	"2002/11"			25	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Dec., 2002"	"2002/12"			28	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2003"	"2003/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 2003"	"2003/01"			31	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Feb., 2003"	"2003/02"			32	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Mar., 2003"	"2003/03"			30	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Apr., 2003"	"2003/04"			29	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"May, 2003"	"2003/05"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jun., 2003"	"2003/06"			31	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jul., 2003"	"2003/07"			23	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Aug., 2003"	"2003/08"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Sep., 2003"	"2003/09"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Oct., 2003"	"2003/10"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Oct., 2003"	"2003/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Oct., 2003"	"2003/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Oct., 2003"	"2003/10"			34	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Nov., 2003"	"2003/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Nov., 2003"	"2003/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Nov., 2003"	"2003/11"			29	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Dec., 2003"	"2003/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Dec., 2003"	"2003/12"			37	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 2004"	"2004/01"			45	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Feb., 2004"	"2004/02"			34	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Mar., 2004"	"2004/03"			26	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Apr., 2004"	"2004/04"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Apr., 2004"	"2004/04"			34	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"May, 2004"	"2004/05"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"May, 2004"	"2004/05"			32	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jun., 2004"	"2004/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jun., 2004"	"2004/06"			25	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jul., 2004"	"2004/07"			24	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Aug., 2004"	"2004/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Aug., 2004"	"2004/08"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Aug., 2004"	"2004/08"			29	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Sep., 2004"	"2004/09"			24	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Oct., 2004"	"2004/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Oct., 2004"	"2004/10"			28	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Nov., 2004"	"2004/11"			24	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Dec., 2004"	"2004/12"			28	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Anne Arundel County, MD"	"24003"	"Jan., 2005"	"2005/01"			29	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
