"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Brevard County, FL"	"12009"	"Sep., 2003"	"2003/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2003"	"2003/10"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Nov., 2003"	"2003/11"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Nov., 2003"	"2003/11"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Nov., 2003"	"2003/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2003"	"2003/12"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2004"	"2004/01"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2004"	"2004/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2004"	"2004/04"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2004"	"2004/04"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2004"	"2004/05"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jun., 2004"	"2004/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jun., 2004"	"2004/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2004"	"2004/07"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2004"	"2004/07"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Aug., 2004"	"2004/08"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Aug., 2004"	"2004/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2004"	"2004/09"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2004"	"2004/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2004"	"2004/09"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2004"	"2004/10"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2004"	"2004/10"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Nov., 2004"	"2004/11"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2005"	"2005/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Feb., 2005"	"2005/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2005"	"2005/03"	"65-74 years"	"65-74"	22	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2005"	"2005/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2005"	"2005/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2005"	"2005/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2005"	"2005/07"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Aug., 2005"	"2005/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2005"	"2005/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2005"	"2005/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2005"	"2005/12"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2006"	"2006/03"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2006"	"2006/04"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2006"	"2006/05"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"May, 2006"	"2006/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jun., 2006"	"2006/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jun., 2006"	"2006/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2006"	"2006/07"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2006"	"2006/07"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Jul., 2006"	"2006/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Aug., 2006"	"2006/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Aug., 2006"	"2006/08"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2006"	"2006/09"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2006"	"2006/09"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Sep., 2006"	"2006/09"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2006"	"2006/10"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Brevard County, FL"	"12009"	"Oct., 2006"	"2006/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
